m2	m2	m2	m2	m2	m2	m2	m2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:49 pm	5.633	0.087	11.636	484.814	0.0021	0.278	11.574
10/18/2019 05:47:49 pm	5.634	0.105	11.636	-2.665E-12	0.0025	0.278	8.327E-14
10/18/2019 05:47:49 pm	5.635	0.105	11.636	-3.553E-12	0.0025	0.278	8.327E-14
10/18/2019 05:47:49 pm	5.636	0.122	11.636	-484.814	0.0029	0.278	-11.574
10/18/2019 05:47:49 pm	5.637	0.140	11.636	-969.627	0.0033	0.278	-23.148
10/18/2019 05:47:49 pm	5.638	0.140	8.727	-484.814	0.0033	0.208	-11.574
10/18/2019 05:47:49 pm	5.639	0.157	8.727	484.814	0.0037	0.208	11.574
10/18/2019 05:47:49 pm	5.640	0.157	11.636	969.627	0.0037	0.278	23.148
10/18/2019 05:47:49 pm	5.641	0.175	11.636	484.814	0.0042	0.278	11.574
10/18/2019 05:47:49 pm	5.642	0.192	11.636	2.665E-12	0.0046	0.278	-1.388E-13
10/18/2019 05:47:49 pm	5.643	0.192	11.636	2.665E-12	0.0046	0.278	-2.776E-14
10/18/2019 05:47:49 pm	5.644	0.209	11.636	-484.814	0.0050	0.278	-11.574
10/18/2019 05:47:49 pm	5.645	0.227	11.636	-969.627	0.0054	0.278	-23.148
10/18/2019 05:47:49 pm	5.646	0.227	8.727	-484.814	0.0054	0.208	-11.574
10/18/2019 05:47:49 pm	5.647	0.244	8.727	484.814	0.0058	0.208	11.574
10/18/2019 05:47:49 pm	5.648	0.244	11.636	969.627	0.0058	0.278	23.148
10/18/2019 05:47:49 pm	5.649	0.262	11.636	484.814	0.0062	0.278	11.574
10/18/2019 05:47:49 pm	5.650	0.279	11.636	2.665E-12	0.0067	0.278	0.000
10/18/2019 05:47:49 pm	5.651	0.279	11.636	4.441E-12	0.0067	0.278	0.000
10/18/2019 05:47:49 pm	5.652	0.297	11.636	-484.814	0.0071	0.278	-11.574
10/18/2019 05:47:49 pm	5.653	0.314	11.636	-969.627	0.0075	0.278	-23.148
10/18/2019 05:47:49 pm	5.654	0.314	8.727	-484.814	0.0075	0.208	-11.574
10/18/2019 05:47:49 pm	5.655	0.332	8.727	484.814	0.0079	0.208	11.574
10/18/2019 05:47:49 pm	5.656	0.332	11.636	969.627	0.0079	0.278	23.148
10/18/2019 05:47:49 pm	5.657	0.349	11.636	-3.224E-10	0.0083	0.278	-7.688E-12
10/18/2019 05:47:49 pm	5.658	0.367	11.636	-969.627	0.0087	0.278	-23.148
10/18/2019 05:47:49 pm	5.659	0.367	8.727	-484.814	0.0087	0.208	-11.574
10/18/2019 05:47:49 pm	5.660	0.384	8.727	484.814	0.0092	0.208	11.574
10/18/2019 05:47:49 pm	5.661	0.384	11.636	969.627	0.0092	0.278	23.148
10/18/2019 05:47:49 pm	5.662	0.401	11.636	9.770E-11	0.0096	0.278	2.720E-12
10/18/2019 05:47:49 pm	5.663	0.419	11.636	-969.627	0.0100	0.278	-23.148
10/18/2019 05:47:49 pm	5.664	0.419	8.727	-484.814	0.0100	0.208	-11.574
10/18/2019 05:47:49 pm	5.665	0.436	8.727	484.814	0.0104	0.208	11.574
10/18/2019 05:47:49 pm	5.666	0.436	11.636	969.627	0.0104	0.278	23.148
10/18/2019 05:47:49 pm	5.667	0.454	11.636	1.075E-10	0.0108	0.278	2.442E-12
10/18/2019 05:47:49 pm	5.668	0.471	11.636	-969.627	0.0112	0.278	-23.148
10/18/2019 05:47:49 pm	5.669	0.471	8.727	-484.814	0.0112	0.208	-11.574
10/18/2019 05:47:49 pm	5.670	0.489	8.727	484.814	0.0117	0.208	11.574
10/18/2019 05:47:49 pm	5.671	0.489	11.636	969.627	0.0117	0.278	23.148
10/18/2019 05:47:49 pm	5.672	0.506	11.636	-3.366E-10	0.0121	0.278	-7.994E-12
10/18/2019 05:47:49 pm	5.673	0.524	11.636	-969.627	0.0125	0.278	-23.148
10/18/2019 05:47:49 pm	5.674	0.524	8.727	-484.814	0.0125	0.208	-11.574
10/18/2019 05:47:49 pm	5.675	0.541	8.727	484.814	0.0129	0.208	11.574
10/18/2019 05:47:49 pm	5.676	0.541	11.636	969.627	0.0129	0.278	23.148
10/18/2019 05:47:49 pm	5.677	0.559	11.636	3.224E-10	0.0133	0.278	7.855E-12
10/18/2019 05:47:49 pm	5.678	0.576	11.636	-969.627	0.0137	0.278	-23.148
10/18/2019 05:47:49 pm	5.679	0.576	8.727	-484.814	0.0137	0.208	-11.574
10/18/2019 05:47:49 pm	5.680	0.593	8.727	484.814	0.0142	0.208	11.574
10/18/2019 05:47:49 pm	5.681	0.593	11.636	969.627	0.0142	0.278	23.148
10/18/2019 05:47:49 pm	5.682	0.611	11.636	-1.084E-10	0.0146	0.278	-2.415E-12
10/18/2019 05:47:49 pm	5.683	0.628	11.636	-969.627	0.0150	0.278	-23.148
10/18/2019 05:47:49 pm	5.684	0.628	8.727	-969.627	0.0150	0.208	-23.148
10/18/2019 05:47:49 pm	5.685	0.646	8.727	-484.814	0.0154	0.208	-11.574
10/18/2019 05:47:49 pm	5.686	0.646	8.727	2.753E-11	0.0154	0.208	2.914E-13
10/18/2019 05:47:49 pm	5.687	0.663	8.727	9.770E-12	0.0158	0.208	4.302E-13
10/18/2019 05:47:49 pm	5.688	0.663	8.727	484.814	0.0158	0.208	11.574
10/18/2019 05:47:49 pm	5.689	0.681	8.727	969.627	0.0163	0.208	23.148
10/18/2019 05:47:49 pm	5.690	0.681	11.636	969.627	0.0163	0.278	23.148
10/18/2019 05:47:49 pm	5.691	0.698	11.636	1.172E-10	0.0167	0.278	2.276E-12
10/18/2019 05:47:49 pm	5.692	0.716	11.636	-969.627	0.0171	0.278	-23.148
10/18/2019 05:47:49 pm	5.693	0.716	8.727	-969.627	0.0171	0.208	-23.148
10/18/2019 05:47:49 pm	5.694	0.733	8.727	-484.814	0.0175	0.208	-11.574
10/18/2019 05:47:49 pm	5.695	0.733	8.727	3.642E-11	0.0175	0.208	-2.914E-13
10/18/2019 05:47:49 pm	5.696	0.750	8.727	-3.144E-10	0.0179	0.208	-8.285E-12
10/18/2019 05:47:49 pm	5.697	0.750	8.727	484.814	0.0179	0.208	11.574
10/18/2019 05:47:49 pm	5.698	0.768	8.727	969.627	0.0183	0.208	23.148
10/18/2019 05:47:49 pm	5.699	0.768	11.636	969.627	0.0183	0.278	23.148
10/18/2019 05:47:49 pm	5.700	0.785	11.636	3.224E-10	0.0188	0.278	7.133E-12
10/18/2019 05:47:49 pm	5.701	0.803	11.636	-969.627	0.0192	0.278	-23.148
10/18/2019 05:47:49 pm	5.702	0.803	8.727	-969.627	0.0192	0.208	-23.148
10/18/2019 05:47:49 pm	5.703	0.820	8.727	-484.814	0.0196	0.208	-11.574
10/18/2019 05:47:49 pm	5.704	0.820	8.727	-2.860E-10	0.0196	0.208	-7.425E-12
10/18/2019 05:47:49 pm	5.705	0.838	8.727	-3.233E-10	0.0200	0.208	-7.702E-12
10/18/2019 05:47:49 pm	5.706	0.838	8.727	-3.730E-11	0.0200	0.208	0.000
10/18/2019 05:47:49 pm	5.707	0.855	8.727	-1.776E-11	0.0204	0.208	0.000
10/18/2019 05:47:49 pm	5.708	0.855	8.727	3.419E-10	0.0204	0.208	7.702E-12
10/18/2019 05:47:49 pm	5.709	0.873	8.727	3.499E-10	0.0208	0.208	7.425E-12
10/18/2019 05:47:49 pm	5.710	0.873	8.727	-9.770E-12	0.0208	0.208	-5.690E-13
10/18/2019 05:47:49 pm	5.711	0.890	8.727	-3.730E-11	0.0212	0.208	0.000
10/18/2019 05:47:49 pm	5.712	0.890	8.727	-3.411E-10	0.0212	0.208	-6.856E-12
10/18/2019 05:47:49 pm	5.713	0.908	8.727	-3.038E-10	0.0217	0.208	-6.842E-12
10/18/2019 05:47:49 pm	5.714	0.908	8.727	3.730E-11	0.0217	0.208	0.000
10/18/2019 05:47:49 pm	5.715	0.925	8.727	8.882E-12	0.0221	0.208	-8.743E-13
10/18/2019 05:47:49 pm	5.716	0.925	8.727	2.940E-10	0.0221	0.208	6.856E-12
10/18/2019 05:47:49 pm	5.717	0.942	8.727	3.055E-10	0.0225	0.208	7.702E-12
10/18/2019 05:47:49 pm	5.718	0.942	8.727	1.066E-11	0.0225	0.208	8.604E-13
10/18/2019 05:47:49 pm	5.719	0.960	8.727	2.665E-11	0.0229	0.208	2.914E-13
10/18/2019 05:47:49 pm	5.720	0.960	8.727	-3.144E-10	0.0229	0.208	-8.285E-12
10/18/2019 05:47:49 pm	5.721	0.977	8.727	-3.499E-10	0.0233	0.208	-7.994E-12
10/18/2019 05:47:49 pm	5.722	0.977	8.727	-1.776E-11	0.0233	0.208	2.914E-13
10/18/2019 05:47:49 pm	5.723	0.995	8.727	0.000	0.0237	0.208	5.690E-13
10/18/2019 05:47:49 pm	5.724	0.995	8.727	3.313E-10	0.0237	0.208	7.994E-12
10/18/2019 05:47:49 pm	5.725	1.012	8.727	3.411E-10	0.0242	0.208	7.438E-12
10/18/2019 05:47:49 pm	5.726	1.012	8.727	2.753E-11	0.0242	0.208	-5.690E-13
10/18/2019 05:47:49 pm	5.727	1.030	8.727	0.000	0.0246	0.208	-2.914E-13
10/18/2019 05:47:49 pm	5.728	1.030	8.727	-3.784E-10	0.0246	0.208	-7.716E-12
10/18/2019 05:47:49 pm	5.729	1.047	8.727	-3.606E-10	0.0250	0.208	-7.716E-12
10/18/2019 05:47:49 pm	5.730	1.047	8.727	3.730E-11	0.0250	0.208	2.914E-13
10/18/2019 05:47:49 pm	5.731	1.065	8.727	7.372E-11	0.0254	0.208	5.690E-13
10/18/2019 05:47:49 pm	5.732	1.065	8.727	3.597E-10	0.0254	0.208	7.994E-12
10/18/2019 05:47:49 pm	5.733	1.082	8.727	-484.814	0.0258	0.208	-11.574
10/18/2019 05:47:49 pm	5.734	1.082	8.727	-969.627	0.0258	0.208	-23.148
10/18/2019 05:47:49 pm	5.735	1.100	5.818	-969.627	0.0262	0.139	-23.148
10/18/2019 05:47:49 pm	5.736	1.100	5.818	-3.229E-10	0.0262	0.139	-7.994E-12
10/18/2019 05:47:49 pm	5.737	1.100	5.818	969.627	0.0262	0.139	23.148
10/18/2019 05:47:49 pm	5.738	1.117	8.727	969.627	0.0267	0.208	23.148
10/18/2019 05:47:49 pm	5.739	1.117	8.727	484.814	0.0267	0.208	11.574
10/18/2019 05:47:49 pm	5.740	1.134	8.727	-484.814	0.0271	0.208	-11.574
10/18/2019 05:47:49 pm	5.741	1.134	8.727	-969.627	0.0271	0.208	-23.148
10/18/2019 05:47:49 pm	5.742	1.152	5.818	-969.627	0.0275	0.139	-23.148
10/18/2019 05:47:49 pm	5.743	1.152	5.818	1.261E-10	0.0275	0.139	2.554E-12
10/18/2019 05:47:49 pm	5.744	1.152	5.818	969.627	0.0275	0.139	23.148
10/18/2019 05:47:49 pm	5.745	1.169	8.727	969.627	0.0279	0.208	23.148
10/18/2019 05:47:49 pm	5.746	1.169	8.727	484.814	0.0279	0.208	11.574
10/18/2019 05:47:49 pm	5.747	1.187	8.727	-484.814	0.0283	0.208	-11.574
10/18/2019 05:47:49 pm	5.748	1.187	8.727	-969.627	0.0283	0.208	-23.148
10/18/2019 05:47:49 pm	5.749	1.204	5.818	-969.627	0.0287	0.139	-23.148
10/18/2019 05:47:49 pm	5.750	1.204	5.818	-1.270E-10	0.0287	0.139	-2.567E-12
10/18/2019 05:47:49 pm	5.751	1.204	5.818	969.627	0.0287	0.139	23.148
10/18/2019 05:47:49 pm	5.752	1.222	8.727	484.814	0.0292	0.208	11.574
10/18/2019 05:47:49 pm	5.753	1.222	8.727	-484.814	0.0292	0.208	-11.574
10/18/2019 05:47:49 pm	5.754	1.239	5.818	-969.627	0.0296	0.139	-23.148
10/18/2019 05:47:49 pm	5.755	1.239	5.818	-7.061E-11	0.0296	0.139	-3.150E-12
10/18/2019 05:47:49 pm	5.756	1.239	5.818	969.627	0.0296	0.139	23.148
10/18/2019 05:47:49 pm	5.757	1.257	8.727	484.814	0.0300	0.208	11.574
10/18/2019 05:47:49 pm	5.758	1.257	8.727	-484.814	0.0300	0.208	-11.574
10/18/2019 05:47:49 pm	5.759	1.274	5.818	-969.627	0.0304	0.139	-23.148
10/18/2019 05:47:49 pm	5.760	1.274	5.818	-3.229E-10	0.0304	0.139	-8.007E-12
10/18/2019 05:47:49 pm	5.761	1.274	5.818	969.627	0.0304	0.139	23.148
10/18/2019 05:47:49 pm	5.762	1.292	8.727	484.814	0.0308	0.208	11.574
10/18/2019 05:47:49 pm	5.763	1.292	8.727	-484.814	0.0308	0.208	-11.574
10/18/2019 05:47:49 pm	5.764	1.309	5.818	-969.627	0.0312	0.139	-23.148
10/18/2019 05:47:49 pm	5.765	1.309	5.818	-484.814	0.0312	0.139	-11.574
10/18/2019 05:47:49 pm	5.766	1.309	5.818	-1.776E-10	0.0312	0.139	-5.995E-12
10/18/2019 05:47:49 pm	5.767	1.326	5.818	3.730E-11	0.0317	0.139	0.000
10/18/2019 05:47:49 pm	5.768	1.326	5.818	1.821E-11	0.0317	0.139	8.604E-13
10/18/2019 05:47:49 pm	5.769	1.326	5.818	2.149E-10	0.0317	0.139	5.135E-12
10/18/2019 05:47:49 pm	5.770	1.344	5.818	1.967E-10	0.0321	0.139	4.552E-12
10/18/2019 05:47:49 pm	5.771	1.344	5.818	-5.551E-11	0.0321	0.139	5.829E-13
10/18/2019 05:47:49 pm	5.772	1.344	5.818	-3.730E-11	0.0321	0.139	1.152E-12
10/18/2019 05:47:49 pm	5.773	1.361	5.818	-1.967E-10	0.0325	0.139	-5.149E-12
10/18/2019 05:47:49 pm	5.774	1.361	5.818	-1.785E-10	0.0325	0.139	-6.870E-12
10/18/2019 05:47:49 pm	5.775	1.361	5.818	1.910E-11	0.0325	0.139	-1.152E-12
10/18/2019 05:47:49 pm	5.776	1.379	5.818	8.882E-13	0.0329	0.139	5.829E-13
10/18/2019 05:47:49 pm	5.777	1.379	5.818	2.149E-10	0.0329	0.139	6.301E-12
10/18/2019 05:47:49 pm	5.778	1.379	5.818	1.781E-10	0.0329	0.139	5.135E-12
10/18/2019 05:47:49 pm	5.779	1.396	5.818	-5.596E-11	0.0333	0.139	-5.829E-13
10/18/2019 05:47:49 pm	5.780	1.396	5.818	0.000	0.0333	0.139	0.000
10/18/2019 05:47:49 pm	5.781	1.396	5.818	-1.590E-10	0.0333	0.139	-5.135E-12
10/18/2019 05:47:49 pm	5.782	1.414	5.818	-1.599E-10	0.0337	0.139	-5.135E-12
10/18/2019 05:47:49 pm	5.783	1.414	5.818	1.821E-11	0.0337	0.139	0.000
10/18/2019 05:47:49 pm	5.784	1.414	5.818	0.000	0.0337	0.139	5.829E-13
10/18/2019 05:47:49 pm	5.785	1.431	5.818	2.149E-10	0.0342	0.139	5.718E-12
10/18/2019 05:47:49 pm	5.786	1.431	5.818	1.967E-10	0.0342	0.139	5.135E-12
10/18/2019 05:47:49 pm	5.787	1.431	5.818	-484.814	0.0342	0.139	-11.574
10/18/2019 05:47:49 pm	5.788	1.449	5.818	-969.627	0.0346	0.139	-23.148
10/18/2019 05:47:49 pm	5.789	1.449	2.909	-484.814	0.0346	0.069	-11.574
10/18/2019 05:47:49 pm	5.790	1.449	2.909	484.814	0.0346	0.069	11.574
10/18/2019 05:47:49 pm	5.791	1.449	5.818	969.627	0.0346	0.139	23.148
10/18/2019 05:47:49 pm	5.792	1.466	5.818	484.814	0.0350	0.139	11.574
10/18/2019 05:47:49 pm	5.793	1.466	5.818	2.149E-10	0.0350	0.139	5.135E-12
10/18/2019 05:47:49 pm	5.794	1.466	5.818	-484.814	0.0350	0.139	-11.574
10/18/2019 05:47:49 pm	5.795	1.484	5.818	-969.627	0.0354	0.139	-23.148
10/18/2019 05:47:49 pm	5.796	1.484	2.909	-484.814	0.0354	0.069	-11.574
10/18/2019 05:47:49 pm	5.797	1.484	2.909	484.814	0.0354	0.069	11.574
10/18/2019 05:47:49 pm	5.798	1.484	5.818	969.627	0.0354	0.139	23.148
10/18/2019 05:47:49 pm	5.799	1.501	5.818	484.814	0.0358	0.139	11.574
10/18/2019 05:47:49 pm	5.800	1.501	5.818	3.730E-11	0.0358	0.139	1.166E-12
10/18/2019 05:47:49 pm	5.801	1.501	5.818	-484.814	0.0358	0.139	-11.574
10/18/2019 05:47:49 pm	5.802	1.518	5.818	-969.627	0.0362	0.139	-23.148
10/18/2019 05:47:49 pm	5.803	1.518	2.909	-484.814	0.0362	0.069	-11.574
10/18/2019 05:47:49 pm	5.804	1.518	2.909	484.814	0.0362	0.069	11.574
10/18/2019 05:47:49 pm	5.805	1.518	5.818	484.814	0.0362	0.139	11.574
10/18/2019 05:47:49 pm	5.806	1.536	5.818	-969.627	0.0367	0.139	-23.148
10/18/2019 05:47:49 pm	5.807	1.536	2.909	-1454.441	0.0367	0.069	-34.722
10/18/2019 05:47:49 pm	5.808	1.536	0.000	-2.001E-10	0.0367	0.000	-3.150E-12
10/18/2019 05:47:49 pm	5.809	1.536	2.909	1454.441	0.0367	0.069	34.722
10/18/2019 05:47:49 pm	5.810	1.536	5.818	969.627	0.0367	0.139	23.148
10/18/2019 05:47:49 pm	5.811	1.553	5.818	-484.814	0.0371	0.139	-11.574
10/18/2019 05:47:49 pm	5.812	1.553	2.909	-484.814	0.0371	0.069	-11.574
10/18/2019 05:47:49 pm	5.813	1.553	2.909	484.814	0.0371	0.069	11.574
10/18/2019 05:47:49 pm	5.814	1.553	5.818	484.814	0.0371	0.139	11.574
10/18/2019 05:47:49 pm	5.815	1.571	5.818	-969.627	0.0375	0.139	-23.148
10/18/2019 05:47:49 pm	5.816	1.571	2.909	-1454.441	0.0375	0.069	-34.722
10/18/2019 05:47:49 pm	5.817	1.571	0.000	2.338E-10	0.0375	0.000	4.559E-12
10/18/2019 05:47:49 pm	5.818	1.571	2.909	1454.441	0.0375	0.069	34.722
10/18/2019 05:47:49 pm	5.819	1.571	5.818	969.627	0.0375	0.139	23.148
10/18/2019 05:47:49 pm	5.820	1.588	5.818	-969.627	0.0379	0.139	-23.148
10/18/2019 05:47:49 pm	5.821	1.588	2.909	-1454.441	0.0379	0.069	-34.722
10/18/2019 05:47:49 pm	5.822	1.588	0.000	-1.967E-10	0.0379	0.000	-5.135E-12
10/18/2019 05:47:49 pm	5.823	1.588	2.909	1454.441	0.0379	0.069	34.722
10/18/2019 05:47:49 pm	5.824	1.588	5.818	969.627	0.0379	0.139	23.148
10/18/2019 05:47:49 pm	5.825	1.606	5.818	-969.627	0.0383	0.139	-23.148
10/18/2019 05:47:49 pm	5.826	1.606	2.909	-1454.441	0.0383	0.069	-34.722
10/18/2019 05:47:49 pm	5.827	1.606	0.000	-1.075E-10	0.0383	0.000	-3.150E-12
10/18/2019 05:47:49 pm	5.828	1.606	2.909	1454.441	0.0383	0.069	34.722
10/18/2019 05:47:49 pm	5.829	1.606	5.818	969.627	0.0383	0.139	23.148
10/18/2019 05:47:49 pm	5.830	1.623	5.818	-969.627	0.0387	0.139	-23.148
10/18/2019 05:47:49 pm	5.831	1.623	2.909	-1939.254	0.0387	0.069	-46.296
10/18/2019 05:47:49 pm	5.832	1.623	0.000	-969.627	0.0387	0.000	-23.148
10/18/2019 05:47:49 pm	5.833	1.623	0.000	969.627	0.0387	0.000	23.148
10/18/2019 05:47:49 pm	5.834	1.623	2.909	1939.254	0.0387	0.069	46.296
10/18/2019 05:47:49 pm	5.835	1.623	5.818	969.627	0.0387	0.139	23.148
10/18/2019 05:47:49 pm	5.836	1.641	5.818	-969.627	0.0392	0.139	-23.148
10/18/2019 05:47:49 pm	5.837	1.641	2.909	-1939.254	0.0392	0.069	-46.296
10/18/2019 05:47:49 pm	5.838	1.641	0.000	-1454.441	0.0392	0.000	-34.722
10/18/2019 05:47:49 pm	5.839	1.641	0.000	1.261E-10	0.0392	0.000	1.991E-12
10/18/2019 05:47:49 pm	5.840	1.641	0.000	1454.441	0.0392	0.000	34.722
10/18/2019 05:47:49 pm	5.841	1.641	2.909	1939.254	0.0392	0.069	46.296
10/18/2019 05:47:49 pm	5.842	1.641	5.818	969.627	0.0392	0.139	23.148
10/18/2019 05:47:49 pm	5.843	1.658	5.818	-969.627	0.0396	0.139	-23.148
10/18/2019 05:47:49 pm	5.844	1.658	2.909	-1939.254	0.0396	0.069	-46.296
10/18/2019 05:47:49 pm	5.845	1.658	0.000	-1454.441	0.0396	0.000	-34.722
10/18/2019 05:47:49 pm	5.846	1.658	0.000	-484.814	0.0396	0.000	-11.574
10/18/2019 05:47:49 pm	5.847	1.658	0.000	484.814	0.0396	0.000	11.574
10/18/2019 05:47:49 pm	5.848	1.658	0.000	1454.441	0.0396	0.000	34.722
10/18/2019 05:47:49 pm	5.849	1.658	2.909	1939.254	0.0396	0.069	46.296
10/18/2019 05:47:49 pm	5.850	1.658	5.818	969.627	0.0396	0.139	23.148
10/18/2019 05:47:49 pm	5.851	1.676	5.818	-969.627	0.0400	0.139	-23.148
10/18/2019 05:47:49 pm	5.852	1.676	2.909	-1939.254	0.0400	0.069	-46.296
10/18/2019 05:47:49 pm	5.853	1.676	0.000	-1454.441	0.0400	0.000	-34.722
10/18/2019 05:47:49 pm	5.854	1.676	0.000	-484.814	0.0400	0.000	-11.574
10/18/2019 05:47:49 pm	5.855	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.856	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.857	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.858	1.676	0.000	484.814	0.0400	0.000	11.574
10/18/2019 05:47:49 pm	5.859	1.676	0.000	1454.441	0.0400	0.000	34.722
10/18/2019 05:47:49 pm	5.860	1.676	2.909	1939.254	0.0400	0.069	46.296
10/18/2019 05:47:49 pm	5.861	1.676	5.818	969.627	0.0400	0.139	23.148
10/18/2019 05:47:49 pm	5.862	1.693	5.818	-969.627	0.0404	0.139	-23.148
10/18/2019 05:47:49 pm	5.863	1.693	2.909	-1939.254	0.0404	0.069	-46.296
10/18/2019 05:47:49 pm	5.864	1.693	0.000	-1454.441	0.0404	0.000	-34.722
10/18/2019 05:47:49 pm	5.865	1.693	0.000	-484.814	0.0404	0.000	-11.574
10/18/2019 05:47:49 pm	5.866	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.867	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.868	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.869	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.870	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.871	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.872	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.873	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.874	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.875	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.876	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.877	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.878	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.879	1.693	0.000	484.814	0.0404	0.000	11.574
10/18/2019 05:47:49 pm	5.880	1.693	0.000	1454.441	0.0404	0.000	34.722
10/18/2019 05:47:49 pm	5.881	1.693	2.909	1939.254	0.0404	0.069	46.296
10/18/2019 05:47:49 pm	5.882	1.693	5.818	969.627	0.0404	0.139	23.148
10/18/2019 05:47:49 pm	5.883	1.710	5.818	-969.627	0.0408	0.139	-23.148
10/18/2019 05:47:49 pm	5.884	1.710	2.909	-1939.254	0.0408	0.069	-46.296
10/18/2019 05:47:49 pm	5.885	1.710	0.000	-1454.441	0.0408	0.000	-34.722
10/18/2019 05:47:49 pm	5.886	1.710	0.000	-484.814	0.0408	0.000	-11.574
10/18/2019 05:47:49 pm	5.887	1.710	0.000	0.000	0.0408	0.000	0.000
10/18/2019 05:47:49 pm	5.888	1.710	0.000	0.000	0.0408	0.000	0.000
10/18/2019 05:47:49 pm	5.889	1.710	0.000	-484.814	0.0408	0.000	-11.574
10/18/2019 05:47:49 pm	5.890	1.710	0.000	-1454.441	0.0408	0.000	-34.722
10/18/2019 05:47:49 pm	5.891	1.710	-2.909	-1939.254	0.0408	-0.069	-46.296
10/18/2019 05:47:49 pm	5.892	1.710	-5.818	-969.627	0.0408	-0.139	-23.148
10/18/2019 05:47:49 pm	5.893	1.693	-5.818	969.627	0.0404	-0.139	23.148
10/18/2019 05:47:49 pm	5.894	1.693	-2.909	1939.254	0.0404	-0.069	46.296
10/18/2019 05:47:49 pm	5.895	1.693	0.000	1454.441	0.0404	0.000	34.722
10/18/2019 05:47:49 pm	5.896	1.693	0.000	484.814	0.0404	0.000	11.574
10/18/2019 05:47:49 pm	5.897	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.898	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.899	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.900	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.901	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.902	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.903	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.904	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.905	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.906	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.907	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.908	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.909	1.693	0.000	0.000	0.0404	0.000	0.000
10/18/2019 05:47:49 pm	5.910	1.693	0.000	-484.814	0.0404	0.000	-11.574
10/18/2019 05:47:49 pm	5.911	1.693	0.000	-1454.441	0.0404	0.000	-34.722
10/18/2019 05:47:49 pm	5.912	1.693	-2.909	-1939.254	0.0404	-0.069	-46.296
10/18/2019 05:47:49 pm	5.913	1.693	-5.818	-969.627	0.0404	-0.139	-23.148
10/18/2019 05:47:49 pm	5.914	1.676	-5.818	969.627	0.0400	-0.139	23.148
10/18/2019 05:47:49 pm	5.915	1.676	-2.909	1939.254	0.0400	-0.069	46.296
10/18/2019 05:47:49 pm	5.916	1.676	0.000	1454.441	0.0400	0.000	34.722
10/18/2019 05:47:49 pm	5.917	1.676	0.000	484.814	0.0400	0.000	11.574
10/18/2019 05:47:49 pm	5.918	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.919	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.920	1.676	0.000	0.000	0.0400	0.000	0.000
10/18/2019 05:47:49 pm	5.921	1.676	0.000	-484.814	0.0400	0.000	-11.574
10/18/2019 05:47:49 pm	5.922	1.676	0.000	-1454.441	0.0400	0.000	-34.722
10/18/2019 05:47:49 pm	5.923	1.676	-2.909	-1939.254	0.0400	-0.069	-46.296
